Date,Temp_max,Temp_min
12/10/2012,30.2,24.5
12/11/2012,28.5,24.9
12/12/2012,27.9,25.3
12/13/2012,30.2,24.9
12/14/2012,29.6,25.6
12/15/2012,30.2,26
12/16/2012,30.2,25.6
12/17/2012,30.2,25.6
12/18/2012,29.6,26.4
12/19/2012,31.4,25.3
12/20/2012,30.2,24.5
12/21/2012,31.4,24.2
12/22/2012,31.9,25.6
12/23/2012,31.4,25.3
12/24/2012,30.8,25.6
12/25/2012,30.8,25.6
12/26/2012,30.8,24.5
12/27/2012,30.8,23.8
12/28/2012,30.2,23.4
12/29/2012,29,24.2
12/30/2012,29,24.2
12/31/2012,27.4,24.5
1/1/2013,28.5,24.5
1/2/2013,30.2,24.5
1/3/2013,30.8,25.3
1/4/2013,30.8,26
1/5/2013,30.2,25.3
1/6/2013,31.4,25.6
1/7/2013,30.2,24.9
1/8/2013,30.8,24.5
1/9/2013,27.9,24.9
1/10/2013,27.4,24.5
1/11/2013,29,24.5
1/12/2013,29,24.9
1/13/2013,29,25.3
1/14/2013,28.5,25.3
1/15/2013,29,25.3
1/16/2013,29,26
1/17/2013,27.9,25.3
1/18/2013,30.2,25.3
1/19/2013,30.2,24.2
1/20/2013,30.2,25.3
1/21/2013,29.6,25.6
1/22/2013,29.6,24.9
1/23/2013,30.2,25.3
1/24/2013,29.6,24.9
1/25/2013,31.4,25.3
1/26/2013,31.4,25.3
1/27/2013,30.2,26.4
1/28/2013,27.4,25.6
1/29/2013,27.4,24.5
1/30/2013,30.2,24.5
1/31/2013,27.4,25.3
2/1/2013,31.4,24.9
2/2/2013,30.2,24.9
2/3/2013,29,25.3
2/4/2013,29,25.6
2/5/2013,31.4,24.9
2/6/2013,27.9,25.6
2/7/2013,29.6,25.3
2/8/2013,27.9,24.5
2/9/2013,29.6,24.2
2/10/2013,30.8,24.9
2/11/2013,30.8,24.5
2/12/2013,30.8,24.5
2/13/2013,30.8,26.4
2/14/2013,30.8,25.6
2/15/2013,29.6,25.3
2/16/2013,29.6,24.9
2/17/2013,30.2,26.4
2/18/2013,31.4,26.4
2/19/2013,31.9,24.5
2/20/2013,30.8,24.5
2/21/2013,31.9,25.6
2/22/2013,31.4,25.6
2/23/2013,31.4,24.9
2/24/2013,31.4,24.9
2/25/2013,31.9,25.6
2/26/2013,32.5,25.3
2/27/2013,30.8,24.9
2/28/2013,31.4,26
3/1/2013,31.4,25.3
3/2/2013,31.4,23.8
3/3/2013,31.4,24.5
3/4/2013,31.4,25.6
3/5/2013,29.6,25.3
3/6/2013,27.9,24.9
3/7/2013,29.6,24.9
3/8/2013,29.6,24.5
3/9/2013,31.4,26.4
3/10/2013,31.4,25.3
3/11/2013,31.4,23.8
3/12/2013,30.8,25.6
3/13/2013,31.4,25.3
3/14/2013,31.9,24.9
3/15/2013,31.4,25.3
3/16/2013,30.8,24.9
3/17/2013,31.4,24.9
3/18/2013,30.2,24.9
3/19/2013,30.8,24.5
3/20/2013,31.4,25.3
3/21/2013,30.8,25.3
3/22/2013,28.5,24.9
3/23/2013,29,24.5
3/24/2013,30.2,24.2
3/25/2013,30.8,24.9
3/26/2013,32.5,25.3
3/27/2013,30.8,24.9
3/28/2013,31.4,25.3
3/29/2013,31.4,25.3
3/30/2013,31.9,25.3
3/31/2013,30.2,24.5
4/1/2013,32,25.2
4/2/2013,31.5,24.6
4/3/2013,31.9,25.2
4/4/2013,32.2,25.7
4/5/2013,32.2,25.6
4/6/2013,31.7,25.4
4/7/2013,31.9,26.8
4/8/2013,32,24.9
4/9/2013,32.2,24.6
4/10/2013,30.9,25.1
4/11/2013,32.3,26.5
4/12/2013,31.3,25.5
4/13/2013,31.5,25.3
4/14/2013,28.3,24.7
4/15/2013,30.7,24.7
4/16/2013,28.3,25.2
4/17/2013,28.8,24.8
4/18/2013,29.8,25.6
4/19/2013,31.3,24.9
4/20/2013,28.4,25
4/21/2013,30.5,25.9
4/22/2013,30.6,26.4
4/23/2013,29.6,24.8
4/24/2013,30.9,24.5
4/25/2013,29.9,26.7
4/26/2013,29.6,25.8
4/27/2013,30.4,25.1
4/28/2013,29.7,25.3
4/29/2013,30.8,26.2
4/30/2013,30.1,23.4
5/1/2013,29.6,24.2
5/2/2013,30.7,25.5
5/3/2013,29.7,24.5
5/4/2013,28.8,24.2
5/5/2013,29,23.7
5/6/2013,28.1,25.8
5/7/2013,29.9,25.4
5/8/2013,29.9,25.4
5/9/2013,30.8,24.5
5/10/2013,30.9,25.4
5/11/2013,27.3,24.7
5/12/2013,30.7,25.3
5/13/2013,30.4,24.8
5/14/2013,30.8,24.8
5/15/2013,30.8,26.4
5/16/2013,30.6,26
5/17/2013,30.8,26
5/18/2013,30.2,26.2
5/19/2013,30.4,25.4
5/20/2013,30.9,26.8
5/21/2013,30.4,26.9
5/22/2013,29.9,26.7
5/23/2013,31.4,26.5
5/24/2013,30.9,26.5
5/25/2013,30,26.6
5/26/2013,31.4,26.5
5/27/2013,31.4,26
5/28/2013,30.7,25.6
5/29/2013,30,26.1
5/30/2013,28.1,25.7
5/31/2013,30.4,26.3
6/1/2013,31,24.3
6/2/2013,31.5,25.3
6/3/2013,30.6,26.5
6/4/2013,28.8,26.3
6/5/2013,26.6,23.4
6/6/2013,29.7,26.2
6/7/2013,30,26.1
6/8/2013,29.9,25.6
6/9/2013,29.3,24.6
6/10/2013,30.6,24.7
6/11/2013,29,25.4
6/12/2013,30.7,25.6
6/13/2013,30,24.7
6/14/2013,30.1,26.4
6/15/2013,27.8,25
6/16/2013,29.1,24.6
6/17/2013,29.4,26
6/18/2013,30.1,25
6/19/2013,31,24.9
6/20/2013,30.2,24.6
6/21/2013,30.1,25.4
6/22/2013,29.6,25.8
6/23/2013,27.1,25
6/24/2013,28.6,25.1
6/25/2013,27,24.4
6/26/2013,29.9,25.3
6/27/2013,29.7,25.4
6/28/2013,29.5,24.8
6/29/2013,29.6,24.2
6/30/2013,29.9,24.3
7/1/2013,29.2,25.4
7/2/2013,26.1,24.9
7/3/2013,26.7,24.8
7/4/2013,28.6,25.1
7/5/2013,26.5,23.8
7/6/2013,28.8,25.5
7/7/2013,29.3,25.2
7/8/2013,30,25
7/9/2013,29.3,24.4
7/10/2013,28.6,25
7/11/2013,29.7,24.4
7/12/2013,30.6,24.8
7/13/2013,27.9,24.8
7/14/2013,29,25.2
7/15/2013,30.1,24.5
7/16/2013,28.6,25.4
7/17/2013,25.9,24
7/18/2013,27,24.4
7/19/2013,27.3,24.8
7/20/2013,28.6,23.8
7/21/2013,29.8,23.4
7/22/2013,28.8,23.4
7/23/2013,29.5,23.3
7/24/2013,29.5,25.6
7/25/2013,29.5,26
7/26/2013,29.2,25.6
7/27/2013,28.8,24.8
7/28/2013,28.8,25
7/29/2013,29.4,25.2
7/30/2013,28.5,25.8
7/31/2013,28.4,25.1
8/1/2013,29.6,24.5
8/2/2013,30.2,24
8/3/2013,28.4,23.8
8/4/2013,29.1,24.2
8/5/2013,28.5,24.2
8/6/2013,28,25
8/7/2013,27.6,25.2
8/8/2013,27.8,25.4
8/9/2013,29.6,25.5
8/10/2013,26.6,23.3
8/11/2013,29.6,25.6
8/12/2013,29.1,24.3
8/13/2013,28.9,23.4
8/14/2013,28.4,25.3
8/15/2013,28.3,24.8
8/16/2013,26.1,24.1
8/17/2013,25.1,23.2
8/18/2013,28.2,25.3
8/19/2013,27.6,24.1
8/20/2013,29.9,23.4
8/21/2013,30.6,24.1
8/22/2013,30.9,25.7
8/23/2013,30.6,25.6
8/24/2013,30.7,24.8
8/25/2013,30.8,24.2
8/26/2013,30.2,24.6
8/27/2013,30.5,25.2
8/28/2013,30.6,24.9
8/29/2013,30.7,24.2
8/30/2013,31.2,24.8
8/31/2013,28.9,24.7
9/1/2013,26.6,24
9/2/2013,28.3,23.7
9/3/2013,30.7,23.6
9/4/2013,29.6,25
9/5/2013,31,24.3
9/6/2013,29.2,24
9/7/2013,27.2,24.8
9/8/2013,28.5,24.6
9/9/2013,29.1,25.4
9/10/2013,29.7,25.3
9/11/2013,30.4,26.3
9/12/2013,30.1,25.6
9/13/2013,28.8,24.4
9/14/2013,29.4,26
9/15/2013,29.6,25.8
9/16/2013,30.2,25.2
9/17/2013,27.2,25.3
9/18/2013,29.5,24.2
9/19/2013,29.8,25.9
9/20/2013,29.6,25.7
9/21/2013,28.5,25.1
9/22/2013,28.5,25.6
9/23/2013,29.8,25.9
9/24/2013,30.1,25.5
9/25/2013,29.9,24.6
9/26/2013,29.7,24.6
9/27/2013,30.7,25.6
9/28/2013,28.6,24.2
9/29/2013,29.9,24.3
9/30/2013,30.8,24.8
10/1/2013,31.4,24.2
10/2/2013,28.7,24.7
10/3/2013,31.1,24.4
10/4/2013,31,25
10/5/2013,31.1,26
10/6/2013,28.3,25.4
10/7/2013,31.3,25.2
10/8/2013,31.3,24.6
10/9/2013,31.4,24.8
10/10/2013,29.9,24.6
10/11/2013,27.8,24.8
10/12/2013,29.7,26
10/13/2013,29.8,25.5
10/14/2013,30.2,26.3
10/15/2013,29.8,25
10/16/2013,30.6,25.8
10/17/2013,30.4,26.1
10/18/2013,29.2,24.2
10/19/2013,26,24.4
10/20/2013,28.2,24.8
10/21/2013,29.6,25.6
10/22/2013,29.1,25.8
10/23/2013,29.2,25.8
10/24/2013,28.2,25.8
10/25/2013,29.2,24.8
10/26/2013,29.1,25.8
10/27/2013,30,25.2
10/28/2013,29.6,25.6
10/29/2013,28.5,25
10/30/2013,29.5,24.6
10/31/2013,27,24.6
11/1/2013,30,25.6
11/2/2013,30.6,25
11/3/2013,29.7,25.7
11/4/2013,30.1,25.8
11/5/2013,29.8,26.1
11/6/2013,29.7,25.7
11/7/2013,30.8,25.9
11/8/2013,30.6,25.8
11/9/2013,30,24.8
11/10/2013,28.3,25
11/11/2013,31,25.2
11/12/2013,31,25
11/13/2013,26.7,23.5
11/14/2013,29.2,23.7
11/15/2013,29.1,24
11/16/2013,30.5,24.2
11/17/2013,29.6,25.8
11/18/2013,28.6,25.5
11/19/2013,29.8,25.8
11/20/2013,30.9,24.8
11/21/2013,30.4,24.7
11/22/2013,28.7,24.5
11/23/2013,31.4,25.3
11/24/2013,31.4,24.8
11/25/2013,30.8,25.4
11/26/2013,31.4,26.4
11/27/2013,31.7,26
11/28/2013,28.3,25
11/29/2013,29.9,25.8
11/30/2013,27.2,25.1
12/1/2013,30.5,25.9
12/2/2013,29.8,24.4
12/3/2013,28.6,25.8
12/4/2013,29.6,25.3
12/5/2013,29.3,24.7
12/6/2013,28.8,24.7
12/7/2013,29.5,24.9
12/8/2013,30.9,25.5
12/9/2013,28.5,24.8
12/10/2013,29.5,25
12/11/2013,30.1,24.2
12/12/2013,30.7,25.7
12/13/2013,31.2,25
12/14/2013,31.3,25
12/15/2013,31.2,24.9
12/16/2013,31.9,26.3
12/17/2013,31.7,26.5
12/18/2013,31.4,26.2
12/19/2013,31.2,25.9
12/20/2013,30.7,25.2
12/21/2013,30.7,26.1
12/22/2013,31.7,25.8
12/23/2013,30.1,25.6
12/24/2013,27.5,24.6
12/25/2013,30,24.8
12/26/2013,31.9,25.2
12/27/2013,31.4,25.4
12/28/2013,31,26.7
12/29/2013,30.8,25.8
12/30/2013,32,25
12/31/2013,29.6,24.8
1/1/2014,26.8,24.8
1/2/2014,27.8,25.1
1/3/2014,30.2,25
1/4/2014,29.4,25
1/5/2014,29.6,25.4
1/6/2014,27.3,25.1
1/7/2014,28.3,24.3
1/8/2014,28,25.2
1/9/2014,28.7,25.1
1/10/2014,29,25.4
1/11/2014,29.8,26.1
1/12/2014,30.6,24.9
1/13/2014,29.2,24
1/14/2014,30.8,25.6
1/15/2014,31.3,26.2
1/16/2014,30.6,24.4
1/17/2014,31,24
1/18/2014,31,24.8
1/19/2014,29.7,24.8
1/20/2014,29.6,24.2
1/21/2014,30.4,24.2
1/22/2014,30.6,24.6
1/23/2014,31.5,24.8
1/24/2014,30.9,25.2
1/25/2014,30.2,24.6
1/26/2014,27.7,24.6
1/27/2014,30.1,24.6
1/28/2014,31.7,24.6
1/29/2014,30.1,25.2
1/30/2014,30,25.8
1/31/2014,30.9,25.4
2/1/2014,30.6,24.8
2/2/2014,31.4,26.5
2/3/2014,30.8,26
2/4/2014,30.5,25.7
2/5/2014,31.3,24.2
2/6/2014,30.1,24.4
2/7/2014,32,24.6
2/8/2014,32.7,24.9
2/9/2014,30.7,25
2/10/2014,31.6,26.1
2/11/2014,31.6,25.1
2/12/2014,30.8,25.5
2/13/2014,30.4,26.3
2/14/2014,30.7,25.5
2/15/2014,31.2,25.7
2/16/2014,32.7,25.8
2/17/2014,29.9,26.3
2/18/2014,32.3,25
2/19/2014,31.1,24.6
2/20/2014,29.9,25.2
2/21/2014,30.5,24.7
2/22/2014,31.3,24.6
2/23/2014,31,25.4
2/24/2014,30.9,25.7
2/25/2014,30.6,25.6
2/26/2014,29.8,25.5
2/27/2014,29.7,25.4
2/28/2014,29.9,25.6
3/1/2014,30.4,26.4
3/2/2014,30.8,26
3/3/2014,31.1,25.8
3/4/2014,29.6,26.5
3/5/2014,31.6,25.2
3/6/2014,30.9,24.7
3/7/2014,30,24.4
3/8/2014,30.5,25.2
3/9/2014,30.5,25.1
3/10/2014,30.8,25.6
3/11/2014,31.3,25.7
3/12/2014,31.9,25.4
3/13/2014,30.2,25.5
3/14/2014,30,25.3
3/15/2014,29.8,26
3/16/2014,30.6,26.7
3/17/2014,30.2,25.6
3/18/2014,29.8,25.8
3/19/2014,29.5,24.4
3/20/2014,29.9,24.4
3/21/2014,30.8,24.4
3/22/2014,30,25
3/23/2014,31.4,24.6
3/24/2014,31.6,25.1
3/25/2014,31.6,24.9
3/26/2014,30.9,24.4
3/27/2014,31.4,24.4
3/28/2014,31.1,25
3/29/2014,31.3,24.9
3/30/2014,31.1,24.3
3/31/2014,29.8,24.7
4/1/2014,27.5,24.6
4/2/2014,31.1,25
4/3/2014,32,25.6
4/4/2014,31.4,24.6
4/5/2014,31.5,25.4
4/6/2014,29.3,24.9
4/7/2014,30.9,24.7
4/8/2014,28.6,25.4
4/9/2014,30.7,24.4
4/10/2014,30.6,24.8
4/11/2014,31.2,25.4
4/12/2014,30.1,25.6
4/13/2014,30.9,25.8
4/14/2014,30.4,24.6
4/15/2014,31.3,24.8
4/16/2014,29.9,24.3
4/17/2014,29.6,24.4
4/18/2014,30.1,24
4/19/2014,29.3,24.4
4/20/2014,29.9,24.8
4/21/2014,30,26.4
4/22/2014,29.1,23.6
4/23/2014,29.7,24.4
4/24/2014,30.7,25.2
4/25/2014,28.5,25
4/26/2014,28.6,24.1
4/27/2014,28.4,25.1
4/28/2014,27.6,24.3
4/29/2014,29.4,24.2
4/30/2014,28.6,25.2
5/1/2014,30.8,24.4
5/2/2014,29.5,24.3
5/3/2014,29.1,25.1
5/4/2014,28.6,24.6
5/5/2014,29.2,23.8
5/6/2014,28.2,23.8
5/7/2014,28.9,23.3
5/8/2014,29.7,25.2
5/9/2014,29.7,23.8
5/10/2014,30.9,26.3
5/11/2014,30,26
5/12/2014,29,26
5/13/2014,29.1,25.5
5/14/2014,30.7,26.2
5/15/2014,30.8,26.4
5/16/2014,30.5,26.2
5/17/2014,30.8,26.9
5/18/2014,30.7,25.1
5/19/2014,29.1,24.8
5/20/2014,30.2,24.4
5/21/2014,27.2,25
5/22/2014,28.8,24.6
5/23/2014,29,25.8
5/24/2014,27.8,25.5
5/25/2014,28.9,25.6
5/26/2014,28.6,25.4
5/27/2014,30.7,24.9
5/28/2014,28.3,24.7
5/29/2014,27.7,25.6
5/30/2014,30.1,26.4
5/31/2014,29,25.5
6/1/2014,29.4,26.4
6/2/2014,29.4,26.3
6/3/2014,29.5,24.2
6/4/2014,28.9,23.7
6/5/2014,28.9,24.6
6/6/2014,28.3,25.4
6/7/2014,29,25.6
6/8/2014,28.3,25.4
6/9/2014,28.9,25.4
6/10/2014,27.9,25.7
6/11/2014,29,25.2
6/12/2014,29.3,25.2
6/13/2014,29.5,24.7
6/14/2014,29.4,24.3
6/15/2014,28.6,25
6/16/2014,28.2,24.6
6/17/2014,29.1,24.9
6/18/2014,29.8,25.5
6/19/2014,30.4,24.5
6/20/2014,29.3,24.6
6/21/2014,29.7,25
6/22/2014,28.3,26
6/23/2014,27.3,24.1
6/24/2014,27.9,24.5
6/25/2014,27.5,25.1
6/26/2014,25.9,24.2
6/27/2014,27.5,24
6/28/2014,28.5,25.5
6/29/2014,28.6,25.4
6/30/2014,28.6,25.6
7/1/2014,28.6,25
7/2/2014,26.6,24.5
7/3/2014,26.4,24.7
7/4/2014,27.9,24.6
7/5/2014,28.2,25
7/6/2014,30.1,24.9
7/7/2014,29.3,25.7
7/8/2014,29.9,25.4
7/9/2014,28.9,25.1
7/10/2014,27,25.1
7/11/2014,26.6,21.8
7/12/2014,28,21
7/13/2014,27.3,23
7/14/2014,28.7,23.8
7/15/2014,29.7,24.6
7/16/2014,28,24.1
7/17/2014,30.2,24.2
7/18/2014,30,23.6
7/19/2014,30.4,26.1
7/20/2014,30.4,25
7/21/2014,29.9,23.6
7/22/2014,29.8,25.5
7/23/2014,29.6,25.2
7/24/2014,27.4,24.5
7/25/2014,25.2,24
7/26/2014,25.3,24.1
7/27/2014,26,23.5
7/28/2014,28.9,24.6
7/29/2014,25.5,23.8
7/30/2014,25.7,23.1
7/31/2014,27.6,23.2
8/1/2014,27.7,24.8
8/2/2014,26.1,24.2
8/3/2014,27.5,24.1
8/4/2014,28.4,24.5
8/5/2014,28.8,25
8/6/2014,28.7,24.4
8/7/2014,28.8,24.6
8/8/2014,30.2,25.6
8/9/2014,30,24.8
8/10/2014,30.2,24.7
8/11/2014,30.5,24.8
8/12/2014,29.7,23.8
8/13/2014,29.9,24.8
8/14/2014,30.4,24
8/15/2014,30.7,24.8
8/16/2014,28.9,24.4
8/17/2014,29,24.2
8/18/2014,28.7,23.9
8/19/2014,26.6,23.8
8/20/2014,29.1,24.8
8/21/2014,29.6,25.4
8/22/2014,28.6,25.4
8/23/2014,27.3,24.7
8/24/2014,26.3,24.7
8/25/2014,25.8,24.4
8/26/2014,26.8,23.9
8/27/2014,26.4,24.3
8/28/2014,27.3,24.4
8/29/2014,27.9,24.9
8/30/2014,28.4,24.1
8/31/2014,28,24.9
9/1/2014,29.3,25.4
9/2/2014,28.8,25.2
9/3/2014,29.1,25.6
9/4/2014,30.5,25.5
9/5/2014,29.1,25.8
9/6/2014,30.6,25.6
9/7/2014,30.2,25.5
9/8/2014,28.3,25.6
9/9/2014,28.9,24.9
9/10/2014,29.1,25.2
9/11/2014,29.3,25.3
9/12/2014,28.9,25.7
9/13/2014,29,25.4
9/14/2014,28.2,24.9
9/15/2014,30.5,24.9
9/16/2014,31.2,25.8
9/17/2014,29.2,25
9/18/2014,29,24.4
9/19/2014,30.1,25.3
9/20/2014,31.4,25.4
9/21/2014,30.9,26
9/22/2014,29.4,24.6
9/23/2014,29,24.7
9/24/2014,29.2,24.7
9/25/2014,29.3,25.3
9/26/2014,31,25.4
9/27/2014,30.9,25.2
9/28/2014,30,25.3
9/29/2014,31,25.6
9/30/2014,30.9,26.1
10/1/2014,30.5,26
10/2/2014,31.7,26.2
10/3/2014,31.6,26
10/4/2014,32,26.5
10/5/2014,32,26.3
10/6/2014,31.9,26.3
10/7/2014,32.3,26.1
10/8/2014,31.9,26.1
10/9/2014,32.1,26.3
10/10/2014,32.4,26
10/11/2014,31.8,24.8
10/12/2014,32.2,25.2
10/13/2014,32.8,25.7
10/14/2014,27.3,24.2
10/15/2014,28.8,24.8
10/16/2014,28.1,25.3
10/17/2014,29.4,25.2
10/18/2014,29.5,25.2
10/19/2014,29.6,25.6
10/20/2014,29.7,25.8
10/21/2014,30,25.5
10/22/2014,30.1,26
10/23/2014,30.7,26.2
10/24/2014,31.9,25.4
10/25/2014,29.8,24.8
10/26/2014,31.6,25.6
10/27/2014,29.3,25.5
10/28/2014,31.6,25.1
10/29/2014,31.8,25.8
10/30/2014,27.6,24.4
10/31/2014,30.5,24.2
11/1/2014,28.4,24.8
11/2/2014,26.2,24.5
11/3/2014,27,22.9
11/4/2014,30.8,25.2
11/5/2014,29.7,25.6
11/6/2014,29.5,24.8
11/7/2014,28.8,24.8
11/8/2014,31.2,24.9
11/9/2014,31.2,24.5
11/10/2014,30.9,25.2
11/11/2014,29.1,25.4
11/12/2014,26.4,25
11/13/2014,29.3,24.7
11/14/2014,28.5,25.6
11/15/2014,28.7,25.6
11/16/2014,29,24.7
11/17/2014,30.9,26.4
11/18/2014,31.4,26.1
11/19/2014,30.7,26.1
11/20/2014,30.7,26.2
11/21/2014,29.7,26.2
11/22/2014,29.5,24.5
11/23/2014,28.8,24
11/24/2014,29.4,24.4
11/25/2014,27.8,24.4
11/26/2014,28.7,25.4
11/27/2014,31.8,25.2
11/28/2014,28.6,25.2
11/29/2014,29.5,25
11/30/2014,29.8,25.4
12/1/2014,29.9,25.4
12/2/2014,29.2,26.2
12/3/2014,29,26.5
12/4/2014,28.9,25.2
12/5/2014,30.2,24.8
12/6/2014,29.5,25.2
12/7/2014,29.8,26.3
12/8/2014,29.1,25.3
12/9/2014,27.4,25.1
12/10/2014,30.1,25.8
12/11/2014,29.6,25.4
12/12/2014,30.4,24.6
12/13/2014,29.6,26.5
12/14/2014,29.3,25.6
12/15/2014,30.5,24.8
12/16/2014,30.4,25.2
12/17/2014,30.1,25
12/18/2014,28.7,25.2
12/19/2014,28.2,24.3
12/20/2014,29.8,25.4
12/21/2014,28,24.8
12/22/2014,28.7,25.4
12/23/2014,30.7,26.3
12/24/2014,31,26.3
12/25/2014,30.7,25.8
12/26/2014,27.6,24.9
12/27/2014,29,26
12/28/2014,30.6,26.5
12/29/2014,31.7,25.3
12/30/2014,30.7,26.3
12/31/2014,29,25.6
1/1/2015,28.3,24.4
1/2/2015,30,24.4
1/3/2015,30.6,26.7
1/4/2015,30,25
1/5/2015,30.6,25.6
1/6/2015,29.4,25
1/7/2015,31.7,25
1/8/2015,30,25
1/9/2015,30.6,25.6
1/10/2015,31.7,25.6
1/11/2015,30.6,26.1
1/12/2015,31.7,24.4
1/13/2015,32.2,26.1
1/14/2015,32.2,25.6
1/15/2015,32.2,25.6
1/16/2015,32.2,26.7
1/17/2015,32.8,26.1
1/18/2015,31.7,26.1
1/19/2015,32.8,27.2
1/20/2015,27.2,23.9
1/21/2015,30.6,24.4
1/22/2015,30,25
1/23/2015,30.6,24.4
1/24/2015,30.6,25
1/25/2015,31.1,23.9
1/26/2015,31.1,26.1
1/27/2015,29.4,25.6
1/28/2015,31.7,26.1
1/29/2015,28.9,25
1/30/2015,29.4,25.6
1/31/2015,29.4,25.6
2/1/2015,29.4,26.1
2/2/2015,32.2,25
2/3/2015,31.7,24.4
2/4/2015,31.7,28.3
2/5/2015,31.7,25.6
2/6/2015,30,25.6
2/7/2015,30.6,26.1
2/8/2015,29.4,25
2/9/2015,31.7,24.4
2/10/2015,26.7,25
2/11/2015,31.7,25.6
2/12/2015,31.7,26.1
2/13/2015,32.2,25
2/14/2015,31.7,26.7
2/15/2015,32.2,27.8
2/16/2015,32.2,25.6
2/17/2015,31.1,25
2/18/2015,31.7,25.6
2/19/2015,32.8,26.7
2/20/2015,31.1,26.7
2/21/2015,31.1,25.6
2/22/2015,32.2,24.4
2/23/2015,31.7,25.6
2/24/2015,31.7,26.1
2/25/2015,31.1,25.6
2/26/2015,31.1,25.6
2/27/2015,32.2,26.7
2/28/2015,31.1,26.1
3/1/2015,31.7,26.7
3/2/2015,31.7,27.2
3/3/2015,31.7,26.1
3/4/2015,32.8,26.1
3/5/2015,32.2,25.6
3/6/2015,31.7,25
3/7/2015,30.6,25
3/8/2015,31.7,25.6
3/9/2015,30,25.6
3/10/2015,32.2,25
3/11/2015,31.1,26.1
3/12/2015,32.8,27.8
3/13/2015,32.2,26.7
3/14/2015,31.7,25.6
3/15/2015,30.6,26.1
3/16/2015,31.7,25.6
3/17/2015,31.1,25
3/18/2015,31.1,25.6
3/19/2015,32.2,26.1
3/20/2015,31.1,26.7
3/21/2015,31.7,27.2
3/22/2015,31.1,26.7
3/23/2015,32.2,26.1
3/24/2015,30,25
3/25/2015,30.6,26.7
3/26/2015,28.3,23.9
3/27/2015,31.1,22.8
3/28/2015,30,25
3/29/2015,30,25
3/30/2015,29.4,25
3/31/2015,31.1,25
4/1/2015,30,25.6
4/2/2015,30.6,23.9
4/3/2015,31.1,24.4
4/4/2015,30,25.6
4/5/2015,30.6,24.4
4/6/2015,30.6,26.1
4/7/2015,30,26.1
4/8/2015,30,25.6
4/9/2015,30,27.2
4/10/2015,31.7,26.7
4/11/2015,31.7,26.7
4/12/2015,32.2,27.2
4/13/2015,31.7,25
4/14/2015,31.1,24.4
4/15/2015,31.1,25
4/16/2015,31.7,26.7
4/17/2015,30.6,25.6
4/18/2015,28.3,24.4
4/19/2015,31.7,25.6
4/20/2015,31.7,25.6
4/21/2015,31.1,25
4/22/2015,30,24.4
4/23/2015,29.4,24.4
4/24/2015,30.6,25
4/25/2015,31.1,25.6
4/26/2015,30,23.9
4/27/2015,30,24.4
4/28/2015,31.7,26.1
4/29/2015,31.7,25
4/30/2015,31.1,25.6
5/1/2015,31.1,26.1
5/2/2015,30.6,26.7
5/3/2015,30.6,25.6
5/4/2015,30.6,25.6
5/5/2015,27.8,26.1
5/6/2015,27.8,24.4
5/7/2015,28.3,25
5/8/2015,28.3,26.1
5/9/2015,30,26.1
5/10/2015,30.6,25
5/11/2015,30.6,25
5/12/2015,28.3,25.6
5/13/2015,28.9,26.7
5/14/2015,30.6,26.7
5/15/2015,29.4,26.1
5/16/2015,31.1,25
5/17/2015,27.8,23.9
5/18/2015,27.8,25
5/19/2015,28.3,25
5/20/2015,27.8,25.6
5/21/2015,27.8,25.6
5/22/2015,26.7,23.9
5/23/2015,28.9,24.4
5/24/2015,30.6,23.9
5/25/2015,30,25
5/26/2015,31.1,26.7
5/27/2015,30.6,26.1
5/28/2015,31.1,25
5/29/2015,28.3,25.6
5/30/2015,27.8,23.9
5/31/2015,30,23.9
6/1/2015,29.4,26.7
6/2/2015,30,26.7
6/3/2015,30.6,26.7
6/4/2015,30,27.2
6/5/2015,30.6,26.1
6/6/2015,30,27.2
6/7/2015,30.6,26.7
6/8/2015,30.6,26.1
6/9/2015,28.9,26.1
6/10/2015,27.8,26.7
6/11/2015,28.3,26.1
6/12/2015,27.2,25.6
6/13/2015,27.8,23.9
6/14/2015,29.4,23.9
6/15/2015,28.9,24.4
6/16/2015,29.4,23.9
6/17/2015,27.8,24.4
6/18/2015,26.1,25
6/19/2015,27.2,25
6/20/2015,28.3,25
6/21/2015,29.4,26.1
6/22/2015,28.9,26.1
6/23/2015,29.4,25
6/24/2015,28.3,23.3
6/25/2015,27.2,25
6/26/2015,26.7,25
6/27/2015,26.1,25
6/28/2015,26.7,25
6/29/2015,26.7,24.4
6/30/2015,27.2,23.9
7/1/2015,29.4,24.4
7/2/2015,26.7,24.4
7/3/2015,27.2,25
7/4/2015,29.4,25.6
7/5/2015,28.9,23.9
7/6/2015,28.9,23.9
7/7/2015,28.3,25.6
7/8/2015,29.4,25
7/9/2015,30,23.9
7/10/2015,28.3,23.9
7/11/2015,30,25.6
7/12/2015,30.6,25.6
7/13/2015,27.2,25
7/14/2015,26.7,25
7/15/2015,26.7,24.4
7/16/2015,27.8,25
7/17/2015,28.9,25.6
7/18/2015,28.3,25
7/19/2015,29.4,25
7/20/2015,28.3,25.6
7/21/2015,27.8,26.1
7/22/2015,26.7,24.4
7/23/2015,26.7,24.4
7/24/2015,27.8,24.4
7/25/2015,27.2,24.4
7/26/2015,26.7,24.4
7/27/2015,27.2,25
7/28/2015,27.2,25
7/29/2015,28.3,25.6
7/30/2015,27.2,24.4
